language_1,language_2,similarity,feature_set
eng,fra,0.7682942274482488,syntax_average
eng,deu,0.790461761568771,syntax_average
eng,spa,0.8497078973215558,syntax_average
eng,ita,0.7500432979486678,syntax_average
eng,nld,0.7142227095762046,syntax_average
eng,por,0.7518059685469489,syntax_average
eng,pol,0.6560385622664535,syntax_average
eng,swe,0.7968384943457842,syntax_average
eng,dan,0.7290553470189489,syntax_average
eng,nor,0.6977112828122418,syntax_average
eng,fin,0.7113934158568349,syntax_average
eng,ell,0.7318902983928413,syntax_average
eng,ron,0.7040309447684223,syntax_average
eng,mlt,0.22499992968050173,syntax_average
eng,hun,0.6346488708581817,syntax_average
eng,ces,0.5528792306877072,syntax_average
eng,slk,0.0,syntax_average
eng,bul,0.7878398790430758,syntax_average
eng,hrv,0.3354100917988496,syntax_average
eng,lit,0.5150990675692991,syntax_average
eng,lav,0.612461260576577,syntax_average
eng,est,0.7183686469393377,syntax_average
eng,isl,0.7580375027292816,syntax_average
eng,zho,0.7349491807538572,syntax_average
eng,ara,0.6547410409640891,syntax_average
eng,tur,0.4336373657766607,syntax_average
eng,hin,0.5879492769549918,syntax_average
eng,ben,0.45073102150144695,syntax_average
eng,jpn,0.496265689980709,syntax_average
eng,kor,0.5566157278438035,syntax_average
eng,rus,0.7573860543982622,syntax_average
eng,urd,0.5001498509487807,syntax_average
eng,vie,0.6491969294683302,syntax_average
eng,tha,0.6519900079806604,syntax_average
eng,ind,0.7161447059640011,syntax_average
eng,fas,0.4225759388532741,syntax_average
fra,deu,0.7462817092621967,syntax_average
fra,spa,0.8021667504759897,syntax_average
fra,ita,0.6813744595888669,syntax_average
fra,nld,0.6937459350943205,syntax_average
fra,por,0.7449088385317149,syntax_average
fra,pol,0.657412671561257,syntax_average
fra,swe,0.7708288167714672,syntax_average
fra,dan,0.7134772412317412,syntax_average
fra,nor,0.7067142711473182,syntax_average
fra,fin,0.6547025638896897,syntax_average
fra,ell,0.7402747106841838,syntax_average
fra,ron,0.6911688761383645,syntax_average
fra,mlt,0.2892406104248749,syntax_average
fra,hun,0.5558689508785206,syntax_average
fra,ces,0.5614031473417997,syntax_average
fra,slk,0.0,syntax_average
fra,bul,0.7263517980746541,syntax_average
fra,hrv,0.3233808333817773,syntax_average
fra,lit,0.5938277428340244,syntax_average
fra,lav,0.6755660236665675,syntax_average
fra,est,0.6577245096852833,syntax_average
fra,isl,0.7405316311773547,syntax_average
fra,zho,0.5556722905326845,syntax_average
fra,ara,0.7094522753379078,syntax_average
fra,tur,0.4758310373605149,syntax_average
fra,hin,0.6034336944792348,syntax_average
fra,ben,0.478571312438726,syntax_average
fra,jpn,0.43061984665149766,syntax_average
fra,kor,0.4502420729732171,syntax_average
fra,rus,0.7108499398350661,syntax_average
fra,urd,0.4410467700208026,syntax_average
fra,vie,0.5838366509417529,syntax_average
fra,tha,0.5893198171778409,syntax_average
fra,ind,0.6733830751396237,syntax_average
fra,fas,0.5194624816493197,syntax_average
deu,spa,0.7086448660794856,syntax_average
deu,ita,0.6964319035072436,syntax_average
deu,nld,0.856136992879168,syntax_average
deu,por,0.6794988539085997,syntax_average
deu,pol,0.6720594602673192,syntax_average
deu,swe,0.7441190685772208,syntax_average
deu,dan,0.7076811200773807,syntax_average
deu,nor,0.8069341393746665,syntax_average
deu,fin,0.6518495391126583,syntax_average
deu,ell,0.8088553291022443,syntax_average
deu,ron,0.6942969819222197,syntax_average
deu,mlt,0.22517598751224044,syntax_average
deu,hun,0.6664563090452537,syntax_average
deu,ces,0.6651488835999002,syntax_average
deu,slk,0.0,syntax_average
deu,bul,0.6455468420895227,syntax_average
deu,hrv,0.33567254331867563,syntax_average
deu,lit,0.6439174636532711,syntax_average
deu,lav,0.7012442975435162,syntax_average
deu,est,0.6206587521543037,syntax_average
deu,isl,0.8591121014790615,syntax_average
deu,zho,0.6013835802031889,syntax_average
deu,ara,0.5344973463688855,syntax_average
deu,tur,0.5514613777448565,syntax_average
deu,hin,0.6619594344339792,syntax_average
deu,ben,0.5652806856077137,syntax_average
deu,jpn,0.5959836172824196,syntax_average
deu,kor,0.6373033368772525,syntax_average
deu,rus,0.7935562169177472,syntax_average
deu,urd,0.49443584093877035,syntax_average
deu,vie,0.4258577173649698,syntax_average
deu,tha,0.4434969068785702,syntax_average
deu,ind,0.5242337813347171,syntax_average
deu,fas,0.507489183756441,syntax_average
spa,ita,0.7907921701871943,syntax_average
spa,nld,0.6239910130585835,syntax_average
spa,por,0.8121316748981522,syntax_average
spa,pol,0.6616496000033757,syntax_average
spa,swe,0.6994736751500863,syntax_average
spa,dan,0.6106865647996741,syntax_average
spa,nor,0.6048979359128309,syntax_average
spa,fin,0.729791467893164,syntax_average
spa,ell,0.8040409154405833,syntax_average
spa,ron,0.7439365619265246,syntax_average
spa,mlt,0.28323605429392856,syntax_average
spa,hun,0.6554461352917759,syntax_average
spa,ces,0.5627063486222027,syntax_average
spa,slk,0.0,syntax_average
spa,bul,0.8058000210204648,syntax_average
spa,hrv,0.31666753554002275,syntax_average
spa,lit,0.5347740001297716,syntax_average
spa,lav,0.5978394253244508,syntax_average
spa,est,0.707502472942481,syntax_average
spa,isl,0.6730237735452326,syntax_average
spa,zho,0.629905562585187,syntax_average
spa,ara,0.7320757523225447,syntax_average
spa,tur,0.5036521203391058,syntax_average
spa,hin,0.622243425758626,syntax_average
spa,ben,0.40938451408529336,syntax_average
spa,jpn,0.3841985402377389,syntax_average
spa,kor,0.4854309268177999,syntax_average
spa,rus,0.7588439848052598,syntax_average
spa,urd,0.4376504546165995,syntax_average
spa,vie,0.5871681549644869,syntax_average
spa,tha,0.6059399835450349,syntax_average
spa,ind,0.6594038262839192,syntax_average
spa,fas,0.5685231214001982,syntax_average
ita,nld,0.8005099377839802,syntax_average
ita,por,0.9366878288608235,syntax_average
ita,pol,0.8295393054544506,syntax_average
ita,swe,0.7112244792603186,syntax_average
ita,dan,0.6269596326130662,syntax_average
ita,nor,0.7433382348390769,syntax_average
ita,fin,0.6315265149625446,syntax_average
ita,ell,0.7409430156881718,syntax_average
ita,ron,0.8400861416439576,syntax_average
ita,mlt,0.0,syntax_average
ita,hun,0.6867390173107909,syntax_average
ita,ces,0.6863066247232957,syntax_average
ita,slk,0.0,syntax_average
ita,bul,0.8134840534709593,syntax_average
ita,hrv,0.38750053344593793,syntax_average
ita,lit,0.6798042847041293,syntax_average
ita,lav,0.563664699666623,syntax_average
ita,est,0.7523131767894495,syntax_average
ita,isl,0.6437736406921202,syntax_average
ita,zho,0.625416053553038,syntax_average
ita,ara,0.6520651470295241,syntax_average
ita,tur,0.4077928387070848,syntax_average
ita,hin,0.5395704051309468,syntax_average
ita,ben,0.40207995715622313,syntax_average
ita,jpn,0.35355442648505664,syntax_average
ita,kor,0.45050180328716033,syntax_average
ita,rus,0.6696504324016277,syntax_average
ita,urd,0.5778207653199811,syntax_average
ita,vie,0.6145129231434154,syntax_average
ita,tha,0.5865123763099858,syntax_average
ita,ind,0.7279649851635894,syntax_average
ita,fas,0.518715140965606,syntax_average
nld,por,0.7454123632838525,syntax_average
nld,pol,0.6930970454815029,syntax_average
nld,swe,0.8181818181818181,syntax_average
nld,dan,0.7292586522065967,syntax_average
nld,nor,0.8519979545631315,syntax_average
nld,fin,0.5515252229073666,syntax_average
nld,ell,0.6433046946888729,syntax_average
nld,ron,0.6836679175543146,syntax_average
nld,mlt,0.0,syntax_average
nld,hun,0.6047564376033651,syntax_average
nld,ces,0.6955390621255362,syntax_average
nld,slk,0.0,syntax_average
nld,bul,0.6998650015513476,syntax_average
nld,hrv,0.38138503569823695,syntax_average
nld,lit,0.6753299645270527,syntax_average
nld,lav,0.6019820970270344,syntax_average
nld,est,0.6346630624175342,syntax_average
nld,isl,0.7021124388820104,syntax_average
nld,zho,0.5994582454196424,syntax_average
nld,ara,0.5060717991958386,syntax_average
nld,tur,0.43041905899758903,syntax_average
nld,hin,0.5337528326209945,syntax_average
nld,ben,0.48656184010095194,syntax_average
nld,jpn,0.4740020188541935,syntax_average
nld,kor,0.49881924660912835,syntax_average
nld,rus,0.6169002236261529,syntax_average
nld,urd,0.5617690055391233,syntax_average
nld,vie,0.48385178940720497,syntax_average
nld,tha,0.48651749088880963,syntax_average
nld,ind,0.6042571278868678,syntax_average
nld,fas,0.48650622985560177,syntax_average
por,pol,0.8160747112168778,syntax_average
por,swe,0.7187904931665722,syntax_average
por,dan,0.6023389034960485,syntax_average
por,nor,0.7141473134937626,syntax_average
por,fin,0.6648351467465776,syntax_average
por,ell,0.7915851427339802,syntax_average
por,ron,0.8679375459827338,syntax_average
por,mlt,0.16649018553875283,syntax_average
por,hun,0.7027637251012251,syntax_average
por,ces,0.6506513940642971,syntax_average
por,slk,0.0,syntax_average
por,bul,0.8726273985165818,syntax_average
por,hrv,0.3722833724512038,syntax_average
por,lit,0.6714197758326257,syntax_average
por,lav,0.5991366662687245,syntax_average
por,est,0.7571874190836002,syntax_average
por,isl,0.6519246585992868,syntax_average
por,zho,0.6504462801256466,syntax_average
por,ara,0.6937869753243882,syntax_average
por,tur,0.45560214167786944,syntax_average
por,hin,0.5920624410319435,syntax_average
por,ben,0.39895813222472964,syntax_average
por,jpn,0.38006684593572143,syntax_average
por,kor,0.47120810692744153,syntax_average
por,rus,0.729134145513997,syntax_average
por,urd,0.5686722447436932,syntax_average
por,vie,0.6267121138238312,syntax_average
por,tha,0.5936335832270738,syntax_average
por,ind,0.7330827247940559,syntax_average
por,fas,0.5804282907992955,syntax_average
pol,swe,0.6519833291676143,syntax_average
pol,dan,0.6524044893292374,syntax_average
pol,nor,0.7539238244458034,syntax_average
pol,fin,0.7398413008985848,syntax_average
pol,ell,0.7257312826193922,syntax_average
pol,ron,0.8400310830124872,syntax_average
pol,mlt,0.08265061843972768,syntax_average
pol,hun,0.6993865372898409,syntax_average
pol,ces,0.7173019290971326,syntax_average
pol,slk,0.0,syntax_average
pol,bul,0.7596784903023426,syntax_average
pol,hrv,0.3696248024272574,syntax_average
pol,lit,0.7999492689943482,syntax_average
pol,lav,0.6062999676806854,syntax_average
pol,est,0.8030378892081025,syntax_average
pol,isl,0.7302523170418804,syntax_average
pol,zho,0.6334914891490061,syntax_average
pol,ara,0.6612221661795159,syntax_average
pol,tur,0.43298476354871623,syntax_average
pol,hin,0.6635976020114157,syntax_average
pol,ben,0.4778433484176797,syntax_average
pol,jpn,0.41563266177575486,syntax_average
pol,kor,0.5354183462331148,syntax_average
pol,rus,0.77673102520082,syntax_average
pol,urd,0.6721535160799448,syntax_average
pol,vie,0.5951828382263737,syntax_average
pol,tha,0.5725544581784615,syntax_average
pol,ind,0.7362136593585458,syntax_average
pol,fas,0.4947863678804155,syntax_average
swe,dan,0.8975491104081189,syntax_average
swe,nor,0.8797804965597554,syntax_average
swe,fin,0.6933459945121181,syntax_average
swe,ell,0.6279879162438996,syntax_average
swe,ron,0.7362577573661848,syntax_average
swe,mlt,0.08528028654224418,syntax_average
swe,hun,0.5793445558736241,syntax_average
swe,ces,0.6621009574098035,syntax_average
swe,slk,0.0,syntax_average
swe,bul,0.789448984868296,syntax_average
swe,hrv,0.38138503569823695,syntax_average
swe,lit,0.6221797680416402,syntax_average
swe,lav,0.6019820970270344,syntax_average
swe,est,0.7580697689987215,syntax_average
swe,isl,0.7534865197758159,syntax_average
swe,zho,0.6172408789393061,syntax_average
swe,ara,0.6072861590350062,syntax_average
swe,tur,0.41407394868066627,syntax_average
swe,hin,0.509491340229131,syntax_average
swe,ben,0.46709936649691386,syntax_average
swe,jpn,0.45707337532368664,syntax_average
swe,kor,0.4827283031701243,syntax_average
swe,rus,0.6274460808999295,syntax_average
swe,urd,0.4993502271458875,syntax_average
swe,vie,0.5396808420311132,syntax_average
swe,tha,0.556019989587211,syntax_average
swe,ind,0.6474183513073584,syntax_average
swe,fas,0.4144312328399571,syntax_average
dan,nor,0.8762302154233783,syntax_average
dan,fin,0.6806538381337013,syntax_average
dan,ell,0.5985917127769205,syntax_average
dan,ron,0.703112587851032,syntax_average
dan,mlt,0.0,syntax_average
dan,hun,0.5958220935610145,syntax_average
dan,ces,0.6602979170261477,syntax_average
dan,slk,0.0,syntax_average
dan,bul,0.6909806360720252,syntax_average
dan,hrv,0.3922322702763681,syntax_average
dan,lit,0.6302292842886696,syntax_average
dan,lav,0.6555213366563067,syntax_average
dan,est,0.779630553615937,syntax_average
dan,isl,0.7220817025182557,syntax_average
dan,zho,0.5956112982309435,syntax_average
dan,ara,0.5551630249866081,syntax_average
dan,tur,0.4594708968786546,syntax_average
dan,hin,0.4823962507919037,syntax_average
dan,ben,0.4803844614152615,syntax_average
dan,jpn,0.4700733141190753,syntax_average
dan,kor,0.5295551055412024,syntax_average
dan,rus,0.596488050685695,syntax_average
dan,urd,0.5135525910130956,syntax_average
dan,vie,0.535891301645667,syntax_average
dan,tha,0.5003548700622555,syntax_average
dan,ind,0.6036877005941698,syntax_average
dan,fas,0.3706246583305506,syntax_average
nor,fin,0.6581495688663983,syntax_average
nor,ell,0.6865363185127257,syntax_average
nor,ron,0.8035936882429549,syntax_average
nor,mlt,0.0,syntax_average
nor,hun,0.6367670762094327,syntax_average
nor,ces,0.7868907052520498,syntax_average
nor,slk,0.0,syntax_average
nor,bul,0.684430908763831,syntax_average
nor,hrv,0.38851434494290565,syntax_average
nor,lit,0.7325448113241968,syntax_average
nor,lav,0.6493077240372777,syntax_average
nor,est,0.7542814418165114,syntax_average
nor,isl,0.8199060261161609,syntax_average
nor,zho,0.6080790615110439,syntax_average
nor,ara,0.563648214891012,syntax_average
nor,tur,0.4717662770475066,syntax_average
nor,hin,0.5684454020442058,syntax_average
nor,ben,0.5353098203597473,syntax_average
nor,jpn,0.48286263649437455,syntax_average
nor,kor,0.5409272473499123,syntax_average
nor,rus,0.687516112260951,syntax_average
nor,urd,0.5298798792491217,syntax_average
nor,vie,0.4549814130855999,syntax_average
nor,tha,0.47791163201726106,syntax_average
nor,ind,0.5715845860989283,syntax_average
nor,fas,0.4038227040178938,syntax_average
fin,ell,0.6961883627924728,syntax_average
fin,ron,0.6870559265409348,syntax_average
fin,mlt,0.1478218627122767,syntax_average
fin,hun,0.8089508426621299,syntax_average
fin,ces,0.6298612021646934,syntax_average
fin,slk,0.0,syntax_average
fin,bul,0.7893383313626323,syntax_average
fin,hrv,0.33053973358529215,syntax_average
fin,lit,0.6774269727698174,syntax_average
fin,lav,0.5779910353239814,syntax_average
fin,est,0.8479958547449838,syntax_average
fin,isl,0.6752960837627108,syntax_average
fin,zho,0.6545641653442346,syntax_average
fin,ara,0.6276896607068121,syntax_average
fin,tur,0.6170063945574822,syntax_average
fin,hin,0.6798733464025484,syntax_average
fin,ben,0.506033554374661,syntax_average
fin,jpn,0.5281833232980202,syntax_average
fin,kor,0.6136125149745011,syntax_average
fin,rus,0.8073168164377472,syntax_average
fin,urd,0.5950698872427329,syntax_average
fin,vie,0.5161180001892405,syntax_average
fin,tha,0.5722476890883035,syntax_average
fin,ind,0.6284388889136345,syntax_average
fin,fas,0.4841125703260543,syntax_average
ell,ron,0.7695561364238959,syntax_average
ell,mlt,0.28736823603210365,syntax_average
ell,hun,0.7049649765669052,syntax_average
ell,ces,0.6497910633986551,syntax_average
ell,slk,0.0,syntax_average
ell,bul,0.7137883980893691,syntax_average
ell,hrv,0.3212874551709941,syntax_average
ell,lit,0.674267931204741,syntax_average
ell,lav,0.6910809932733004,syntax_average
ell,est,0.668318304105206,syntax_average
ell,isl,0.7790165607159041,syntax_average
ell,zho,0.596297985579425,syntax_average
ell,ara,0.6467539938507854,syntax_average
ell,tur,0.5844354562347467,syntax_average
ell,hin,0.6812811568027177,syntax_average
ell,ben,0.426286426543391,syntax_average
ell,jpn,0.48487656795841394,syntax_average
ell,kor,0.5557704922362261,syntax_average
ell,rus,0.8054485141577061,syntax_average
ell,urd,0.47324702673026087,syntax_average
ell,vie,0.4781552876817032,syntax_average
ell,tha,0.4684039245315977,syntax_average
ell,ind,0.5672159892361595,syntax_average
ell,fas,0.6071762183909024,syntax_average
ron,mlt,0.16444547564012418,syntax_average
ron,hun,0.668000158443159,syntax_average
ron,ces,0.6813492207126107,syntax_average
ron,slk,0.0,syntax_average
ron,bul,0.7647429945476067,syntax_average
ron,hrv,0.36771126212360344,syntax_average
ron,lit,0.6511155933471934,syntax_average
ron,lav,0.5747079439894524,syntax_average
ron,est,0.7478882005986948,syntax_average
ron,isl,0.7594932613620986,syntax_average
ron,zho,0.6057227320090528,syntax_average
ron,ara,0.7098420446244504,syntax_average
ron,tur,0.4570094108718751,syntax_average
ron,hin,0.5925883815185918,syntax_average
ron,ben,0.46911716920709545,syntax_average
ron,jpn,0.3753991447165138,syntax_average
ron,kor,0.5274772192779685,syntax_average
ron,rus,0.750681203555452,syntax_average
ron,urd,0.501507348978917,syntax_average
ron,vie,0.574159116048675,syntax_average
ron,tha,0.569590355053978,syntax_average
ron,ind,0.6658202688919306,syntax_average
ron,fas,0.4864362769283695,syntax_average
mlt,hun,0.1430193071177659,syntax_average
mlt,ces,0.0,syntax_average
mlt,slk,0.0,syntax_average
mlt,bul,0.15756782809373882,syntax_average
mlt,hrv,0.0,syntax_average
mlt,lit,0.08798804194151363,syntax_average
mlt,lav,0.2491364395612199,syntax_average
mlt,est,0.0,syntax_average
mlt,isl,0.32128773156099955,syntax_average
mlt,zho,0.1429687084535401,syntax_average
mlt,ara,0.3164916190067145,syntax_average
mlt,tur,0.15333072605309356,syntax_average
mlt,hin,0.37932162090544075,syntax_average
mlt,ben,0.18257418583505539,syntax_average
mlt,jpn,0.15880475281584513,syntax_average
mlt,kor,0.2264196440901973,syntax_average
mlt,rus,0.37096486544000173,syntax_average
mlt,urd,0.09759000729485331,syntax_average
mlt,vie,0.0,syntax_average
mlt,tha,0.0814989038105223,syntax_average
mlt,ind,0.0809776330178916,syntax_average
mlt,fas,0.1690308509457033,syntax_average
hun,ces,0.6000507878697361,syntax_average
hun,slk,0.0,syntax_average
hun,bul,0.6854459929713073,syntax_average
hun,hrv,0.31980089281024404,syntax_average
hun,lit,0.6711481662980897,syntax_average
hun,lav,0.6037519487949183,syntax_average
hun,est,0.7391400749785243,syntax_average
hun,isl,0.5887388434015655,syntax_average
hun,zho,0.6957754073043089,syntax_average
hun,ara,0.5922078822904714,syntax_average
hun,tur,0.7462025705182461,syntax_average
hun,hin,0.6736098911860062,syntax_average
hun,ben,0.565754236343393,syntax_average
hun,jpn,0.6624394760251086,syntax_average
hun,kor,0.7241078100095646,syntax_average
hun,rus,0.7074000717655902,syntax_average
hun,urd,0.6397098573517209,syntax_average
hun,vie,0.49934994339603717,syntax_average
hun,tha,0.5245162539227257,syntax_average
hun,ind,0.6080216607284179,syntax_average
hun,fas,0.584223331497636,syntax_average
ces,slk,0.0,syntax_average
ces,bul,0.6713882493740194,syntax_average
ces,hrv,0.42085899546262456,syntax_average
ces,lit,0.89703222302529,syntax_average
ces,lav,0.7163879377742339,syntax_average
ces,est,0.7392601299931904,syntax_average
ces,isl,0.680296562916748,syntax_average
ces,zho,0.48958778795511004,syntax_average
ces,ara,0.5493486997248391,syntax_average
ces,tur,0.5310799737474974,syntax_average
ces,hin,0.5295012557865167,syntax_average
ces,ben,0.5082845075878222,syntax_average
ces,jpn,0.44211066979935176,syntax_average
ces,kor,0.43798956634553876,syntax_average
ces,rus,0.6477785107721066,syntax_average
ces,urd,0.49745951393271926,syntax_average
ces,vie,0.3696446919357196,syntax_average
ces,tha,0.34513253197938876,syntax_average
ces,ind,0.4572333975949636,syntax_average
ces,fas,0.5699986062973144,syntax_average
slk,bul,0.0,syntax_average
slk,hrv,0.0,syntax_average
slk,lit,0.0,syntax_average
slk,lav,0.0,syntax_average
slk,est,0.0,syntax_average
slk,isl,0.0,syntax_average
slk,zho,0.0,syntax_average
slk,ara,0.0,syntax_average
slk,tur,0.0,syntax_average
slk,hin,0.0,syntax_average
slk,ben,0.0,syntax_average
slk,jpn,0.0,syntax_average
slk,kor,0.0,syntax_average
slk,rus,0.0,syntax_average
slk,urd,0.0,syntax_average
slk,vie,0.0,syntax_average
slk,tha,0.0,syntax_average
slk,ind,0.0,syntax_average
slk,fas,0.0,syntax_average
bul,hrv,0.3523323746846011,syntax_average
bul,lit,0.6643218789648417,syntax_average
bul,lav,0.5670283982794422,syntax_average
bul,est,0.8631881984020504,syntax_average
bul,isl,0.6169874350481264,syntax_average
bul,zho,0.6539153034317736,syntax_average
bul,ara,0.6566063129057109,syntax_average
bul,tur,0.4563516658482444,syntax_average
bul,hin,0.5927071030730138,syntax_average
bul,ben,0.44350266106444314,syntax_average
bul,jpn,0.38576280727406853,syntax_average
bul,kor,0.5004603433294044,syntax_average
bul,rus,0.7436393400034125,syntax_average
bul,urd,0.5894521291484586,syntax_average
bul,vie,0.653298261297981,syntax_average
bul,tha,0.577872236945004,syntax_average
bul,ind,0.7336695111310583,syntax_average
bul,fas,0.5104805181573909,syntax_average
hrv,lit,0.39349448597665415,syntax_average
hrv,lav,0.3713906763541037,syntax_average
hrv,est,0.3698001308168194,syntax_average
hrv,isl,0.3592106040535498,syntax_average
hrv,zho,0.3196877507574645,syntax_average
hrv,ara,0.28307870976319127,syntax_average
hrv,tur,0.22856623669730192,syntax_average
hrv,hin,0.16963778593599418,syntax_average
hrv,ben,0.20412414523193154,syntax_average
hrv,jpn,0.17754911122314043,syntax_average
hrv,kor,0.16876323854232989,syntax_average
hrv,rus,0.33180106255516256,syntax_average
hrv,urd,0.2182178902359924,syntax_average
hrv,vie,0.3903600291794133,syntax_average
hrv,tha,0.364474178024089,syntax_average
hrv,ind,0.3621429841700741,syntax_average
hrv,fas,0.1889822365046136,syntax_average
lit,lav,0.7246141778084346,syntax_average
lit,est,0.7518269788958045,syntax_average
lit,isl,0.677290764558797,syntax_average
lit,zho,0.5433680217132346,syntax_average
lit,ara,0.594079991533705,syntax_average
lit,tur,0.5902413916173077,syntax_average
lit,hin,0.6452670477157626,syntax_average
lit,ben,0.49531998527887405,syntax_average
lit,jpn,0.5356309001186463,syntax_average
lit,kor,0.49252379177806765,syntax_average
lit,rus,0.6437422822586427,syntax_average
lit,urd,0.6583206424626852,syntax_average
lit,vie,0.37121220102147223,syntax_average
lit,tha,0.3645234176270986,syntax_average
lit,ind,0.5403184930918533,syntax_average
lit,fas,0.6011059391556199,syntax_average
lav,est,0.5665288228870653,syntax_average
lav,isl,0.6336854786668166,syntax_average
lav,zho,0.4848092979929923,syntax_average
lav,ara,0.5782303641421924,syntax_average
lav,tur,0.5730008841071373,syntax_average
lav,hin,0.5670170284858339,syntax_average
lav,ben,0.4927637283262873,syntax_average
lav,jpn,0.527520676025857,syntax_average
lav,kor,0.4544089264681001,syntax_average
lav,rus,0.6674819768220817,syntax_average
lav,urd,0.48626453908386463,syntax_average
lav,vie,0.41680621636833115,syntax_average
lav,tha,0.33840577872493105,syntax_average
lav,ind,0.4707378473973606,syntax_average
lav,fas,0.561489925074877,syntax_average
est,isl,0.6309716097565093,syntax_average
est,zho,0.6551399886187588,syntax_average
est,ara,0.6280952634113074,syntax_average
est,tur,0.4965877689555689,syntax_average
est,hin,0.6430037731637142,syntax_average
est,ben,0.528395949267478,syntax_average
est,jpn,0.4267749496187278,syntax_average
est,kor,0.5460758422877072,syntax_average
est,rus,0.7004119132624496,syntax_average
est,urd,0.6455760348467225,syntax_average
est,vie,0.5954651581568435,syntax_average
est,tha,0.5559782196897258,syntax_average
est,ind,0.6863426799674945,syntax_average
est,fas,0.4018425207434019,syntax_average
isl,zho,0.5933148768201072,syntax_average
isl,ara,0.6058727998956918,syntax_average
isl,tur,0.45157802459178054,syntax_average
isl,hin,0.647441722786487,syntax_average
isl,ben,0.5315957919524058,syntax_average
isl,jpn,0.5314788309509307,syntax_average
isl,kor,0.5986377554808834,syntax_average
isl,rus,0.8194069132290912,syntax_average
isl,urd,0.4507205359600318,syntax_average
isl,vie,0.4381920683746825,syntax_average
isl,tha,0.4909612111873277,syntax_average
isl,ind,0.5772548504326005,syntax_average
isl,fas,0.4582198574789382,syntax_average
zho,ara,0.5555487699700691,syntax_average
zho,tur,0.5647796347873391,syntax_average
zho,hin,0.6394744124357647,syntax_average
zho,ben,0.44591374870769357,syntax_average
zho,jpn,0.6369748542024418,syntax_average
zho,kor,0.6878807879983181,syntax_average
zho,rus,0.6776848580628312,syntax_average
zho,urd,0.6045992536799502,syntax_average
zho,vie,0.5615699387129318,syntax_average
zho,tha,0.6359927312590096,syntax_average
zho,ind,0.6488088897108993,syntax_average
zho,fas,0.4430435643791468,syntax_average
ara,tur,0.48055659450440574,syntax_average
ara,hin,0.5702475411419173,syntax_average
ara,ben,0.4237444272543037,syntax_average
ara,jpn,0.3448417266141158,syntax_average
ara,kor,0.4020921699460037,syntax_average
ara,rus,0.6535663583928032,syntax_average
ara,urd,0.4015234522991277,syntax_average
ara,vie,0.607764373717765,syntax_average
ara,tha,0.6749365334972601,syntax_average
ara,ind,0.6877050088996061,syntax_average
ara,fas,0.5215942648594107,syntax_average
tur,hin,0.6470484623943764,syntax_average
tur,ben,0.5248918588620276,syntax_average
tur,jpn,0.794744780840104,syntax_average
tur,kor,0.7047883975223119,syntax_average
tur,rus,0.5245584547987214,syntax_average
tur,urd,0.5237241335916295,syntax_average
tur,vie,0.23979090679105294,syntax_average
tur,tha,0.28984163664674234,syntax_average
tur,ind,0.30005994617023435,syntax_average
tur,fas,0.6479405775219231,syntax_average
hin,ben,0.6925433610644438,syntax_average
hin,jpn,0.617440281517341,syntax_average
hin,kor,0.7515013310098582,syntax_average
hin,rus,0.7082635938903525,syntax_average
hin,urd,0.7588689949007799,syntax_average
hin,vie,0.3476540081065052,syntax_average
hin,tha,0.386428703692799,syntax_average
hin,ind,0.48378593046156315,syntax_average
hin,fas,0.5449949790918762,syntax_average
ben,jpn,0.5013472964153733,syntax_average
ben,kor,0.6373000585594746,syntax_average
ben,rus,0.4966742031079315,syntax_average
ben,urd,0.5790660241435863,syntax_average
ben,vie,0.2788866755113586,syntax_average
ben,tha,0.29759192019311204,syntax_average
ben,ind,0.3511301037034221,syntax_average
ben,fas,0.3857583749052298,syntax_average
jpn,kor,0.8098527628050263,syntax_average
jpn,rus,0.5203783928433455,syntax_average
jpn,urd,0.5811658869658389,syntax_average
jpn,vie,0.277232304951376,syntax_average
jpn,tha,0.33793899353212953,syntax_average
jpn,ind,0.3589975519595582,syntax_average
jpn,fas,0.5368580500536875,syntax_average
kor,rus,0.6486164034505013,syntax_average
kor,urd,0.6813024204858638,syntax_average
kor,vie,0.362331324969879,syntax_average
kor,tha,0.38785304662443604,syntax_average
kor,ind,0.45073361832645,syntax_average
kor,fas,0.4943454410221121,syntax_average
rus,urd,0.5309670573939578,syntax_average
rus,vie,0.5180874898431744,syntax_average
rus,tha,0.5744313678259829,syntax_average
rus,ind,0.6007971347226401,syntax_average
rus,fas,0.5434380145193278,syntax_average
urd,vie,0.36203005349996603,syntax_average
urd,tha,0.3181391446956568,syntax_average
urd,ind,0.5136695068008398,syntax_average
urd,fas,0.4948716593053935,syntax_average
vie,tha,0.8180878669195998,syntax_average
vie,ind,0.8658676434399686,syntax_average
vie,fas,0.42418389029890763,syntax_average
tha,ind,0.8249485405161152,syntax_average
tha,fas,0.37883529921145165,syntax_average
ind,fas,0.4790701375804084,syntax_average
